city,phq_events,phq_total_attendance,phq_avg_rank
[-78.6578041,1,48.0,24.0
[-78.6596909,1,144.0,33.0
[-78.6603,1,100.0,30.0
[-78.6627267,1,306.0,40.0
[-78.66456,1,964.0,50.0
[-78.66566,1,566.0,45.0
[-78.6657365  43.1630424],1,304.0,40.0
[-78.6666,1,220.0,37.0
[-78.66673,1,209.0,36.0
[-78.66694,2,633.0,40.0
[-78.6675034,2,316.0,34.0
[-78.66836,1,333.0,40.0
[-78.66869,1,100.0,30.0
[-78.6699257,21,137075.0,65.71428571428571
[-78.6699257  35.7835159],1,5333.0,65.0
[-78.6704748,1,22000.0,77.0
[-78.67087,1,318.0,40.0
[-78.6711645,2,662.0,40.5
[-78.67129263333334,1,3500.0,61.0
[-78.67187,1,169.0,35.0
[-78.67231,1,980.0,50.0
[-78.67254,1,335.0,41.0
[-78.6728071,2,164.0,28.0
[-78.67281462429806,1,15000.0,74.0
[-78.6728973,1,162.0,34.0
[-78.6730804,2,1042.0,44.0
[-78.67341  40.38423],1,207.0,36.0
[-78.67344  43.19262],1,380.0,42.0
[-78.6759,1,384.0,42.0
[-78.676395,1,100.0,30.0
[-78.67644,1,138.0,33.0
[-78.67662,2,1046.0,44.0
[-78.67671,13,1300.0,30.0
[-78.67773,1,1223.0,52.0
[-78.67803,1,100.0,30.0
[-78.67859,1,100.0,30.0
[-78.67894,1,100.0,30.0
[-78.67968  36.22475],1,267.0,39.0
[-78.67975230000002,8,17104.0,56.75
[-78.67983,1,666.0,46.0
[-78.680016,1,124.0,32.0
[-78.68002,1,504.0,44.0
[-78.680275,3,1512.0,44.0
[-78.681426,2,500.0,38.0
[-78.68144,2,248.0,32.0
[-78.6814574,1,389.0,42.0
[-78.68172  42.70481],1,262.0,38.0
[-78.681971  36.184455],1,427.0,43.0
[-78.68366,3,387.0,32.0
[-78.68436,1,222.0,37.0
[-78.684588,1,1000.0,50.0
[-78.68547,1,100.0,30.0
[-78.68685,1,100.0,30.0
[-78.6881946,1,80.0,28.0
[-78.6882479,1,173.0,35.0
[-78.68903  35.79732],1,113.0,31.0
[-78.69045,6,600.0,30.0
[-78.69104,1,100.0,30.0
[-78.69104  33.81726],1,100.0,30.0
[-78.69248,2,200.0,30.0
[-78.69416799578835,1,6000.0,66.0
[-78.69452,1,206.0,36.0
[-78.6950779  33.8146274],1,541.0,45.0
[-78.69553,1,167.0,34.0
[-78.69556,1,154.0,34.0
[-78.6963654,1,192.0,36.0
[-78.69638,1,100.0,30.0
[-78.69663,1,100.0,30.0
[-78.69798,1,100.0,30.0
[-78.69886,1,191.0,36.0
[-78.6999457,1,482.0,44.0
[-78.7010942,1,100.0,30.0
[-78.70243,1,142.0,33.0
[-78.70307,1,475.0,44.0
[-78.7030721,1,88.0,29.0
[-78.706975,1,1000.0,50.0
[-78.70722,1,100.0,30.0
[-78.70816219999999,1,667.0,46.0
[-78.70864,1,148.0,33.0
[-78.708884,1,10000.0,70.0
[-78.70891,1,417.0,42.0
[-78.70912  34.67192],1,526.0,44.0
[-78.71041,1,100.0,30.0
[-78.7115276,1,272.0,39.0
[-78.7126,2,200.0,30.0
[-78.71328,1,100.0,30.0
[-78.71403,1,270.0,39.0
[-78.71452,2,399.0,36.0
[-78.71467,4,1107.0,37.0
[-78.71503,3,963.0,39.666666666666664
[-78.71807807184504,1,27000.0,79.0
[-78.7187,1,104.0,30.0
[-78.7207,2,200.0,30.0
[-78.7218018,33,501854.0,72.87878787878788
[-78.7218018  35.803329 ],2,37282.0,75.0
[-78.72227,1,163.0,34.0
[-78.72227  37.99567],1,163.0,34.0
[-78.7262,1,100.0,30.0
[-78.726938  40.485397],1,250.0,38.0
[-78.72733,1,227.0,37.0
[-78.72769,1,481.0,44.0
[-78.72907,1,126.0,32.0
[-78.7297118,1,100.0,30.0
[-78.72986,1,292.0,39.0
[-78.73022,1,250.0,38.0
[-78.73159  42.9664 ],1,168.0,35.0
[-78.734921,1,954.0,50.0
[-78.7367666,20,37159.0,53.2
[-78.7367666  35.4078517],2,4928.0,57.5
[-78.73896,1,264.0,38.0
[-78.73904,1,845.0,49.0
[-78.74     36.41839],1,100.0,30.0
[-78.740172,1,2500.0,58.0
[-78.740249,10,17660.0,54.6
[-78.7419454,5,4409.0,48.2
[-78.7423   42.96366],1,139.0,33.0
[-78.74261,1,122.0,32.0
[-78.7426682,2,7623.0,61.5
[-78.7439189,1,99.0,30.0
[-78.7440796,1,177.0,35.0
[-78.7440921,1,120.0,32.0
[-78.74411,1,638.0,46.0
[-78.74413800000002,1,219.0,37.0
[-78.74473,1,100.0,30.0
[-78.74629,1,100.0,30.0
[-78.74697,2,200.0,30.0
[-78.74703,1,809.0,48.0
[-78.748439,1,1415.0,53.0
[-78.748439  42.152452],1,912.0,49.0
[-78.75373,1,100.0,30.0
[-78.7549278  42.8041691],1,181.0,35.0
[-78.7551,1,1000.0,50.0
[-78.7552,1,100.0,30.0
[-78.7559229,9,38536.0,61.666666666666664
[-78.7565,1,100.0,30.0
[-78.75655,1,266.0,38.0
[-78.7570212,3,458.0,33.666666666666664
[-78.75714,1,435.0,43.0
[-78.75764  35.98298],2,946.0,41.5
[-78.75790839999999,1,317.0,40.0
[-78.7579084  35.7801756],1,491.0,44.0
[-78.75925459999996,1,181.0,35.0
[-78.759439,1,2500.0,58.0
[-78.7607345,2,457.0,37.5
[-78.76123,1,100.0,30.0
[-78.76236,1,216.0,37.0
[-78.76239,1,201.0,36.0
[-78.7625185,1,119.0,32.0
[-78.76292,1,100.0,30.0
[-78.76335,1,100.0,30.0
[-78.76372  39.65439],1,174.0,35.0
[-78.7651656,1,249.0,38.0
[-78.76657,3,300.0,30.0
[-78.76673,1,100.0,30.0
[-78.76677,1,100.0,30.0
[-78.7668   39.65096],1,190.0,36.0
[-78.76689638725206,1,10000.0,70.0
[-78.76722,1,100.0,30.0
[-78.76752,1,221.0,37.0
[-78.76819,1,500.0,44.0
[-78.76851,1,398.0,42.0
[-78.77084,1,460.0,43.0
[-78.77093,1,296.0,39.0
[-78.77201730000002,1,163.0,34.0
[-78.77407,1,126.0,32.0
[-78.77431,1,228.0,37.0
[-78.77471,1,465.0,43.0
[-78.77497,5,500.0,30.0
[-78.77519  42.68249],1,138.0,33.0
[-78.7755159,1,111.0,31.0
[-78.7759552,1,183.0,35.0
[-78.77596,1,450.0,43.0
[-78.7765977,1,171.0,35.0
[-78.77746939999997,2,200.0,30.0
[-78.7777705  35.7881009],1,168.0,35.0
[-78.77804,1,320.0,40.0
[-78.77917179999997,1,403.0,42.0
[-78.7797644,2,209.0,30.5
[-78.7804,1,454.0,43.0
[-78.78079,1,298.0,39.0
[-78.7811169,1,128.0,32.0
[-78.7812492,1,376.0,42.0
[-78.78128,2,371.0,35.5
[-78.7814042,20,89464.0,62.75
[-78.7814042  43.0002628],1,3097.0,60.0
[-78.78306,1,1741.0,55.0
[-78.7850302,2,1702.0,49.0
[-78.78522,1,100.0,30.0
[-78.78688,1,100.0,30.0
[-78.7870161  42.7736971],1,71608.0,87.0
[-78.78701610000002,1,70745.0,87.0
[-78.78837,1,100.0,30.0
[-78.78903,1,299.0,40.0
[-78.79114  39.66068],1,212.0,37.0
[-78.7915421,1,128.0,32.0
[-78.79175,1,939.0,49.0
[-78.7919083,1,519.0,44.0
[-78.7923813,1,171.0,35.0
[-78.7928925,1,170.0,35.0
[-78.79352965,1,5000.0,64.0
[-78.79401,1,190.0,36.0
[-78.7943192,1,222.0,37.0
[-78.7949714,1,213.0,37.0
[-78.79509,1,319.0,40.0
[-78.79539,1,391.0,42.0
[-78.79566,2,689.0,38.5
[-78.79586170106043,1,3000.0,60.0
[-78.7959,1,345.0,41.0
[-78.79606975927818,1,249000.0,98.0
[-78.79706,2,200.0,30.0
[-78.79715,1,409.0,42.0
[-78.7972192,1,100.0,30.0
[-78.79845,1,314.0,40.0
[-78.79857,1,143.0,33.0
[-78.79866,1,189.0,36.0
[-78.7991,1,692.0,47.0
[-78.79928,1,190.0,36.0
[-78.79947,1,100.0,30.0
[-78.8000128,1,103.0,30.0
[-78.8001,1,177.0,35.0
[-78.80065  35.59691],1,184.0,35.0
[-78.80156,1,487.0,44.0
[-78.80492,1,569.0,45.0
[-78.80659,1,146.0,33.0
[-78.80666,2,1186.0,41.5
[-78.80691,1,280.0,39.0
[-78.807431,16,27124.0,54.5
[-78.807431  33.764008],1,1588.0,54.0
[-78.80838  42.84165],1,168.0,35.0
[-78.80845,1,430.0,43.0
[-78.8108466,1,108.0,31.0
[-78.81203300000001,1,490.0,44.0
[-78.8127,1,358.0,41.0
[-78.8141403,1,120.0,32.0
[-78.8147507,3,1230.0,42.0
[-78.8158528,3,275.0,29.333333333333332
[-78.81661,1,412.0,42.0
[-78.81664  42.95873],1,404.0,42.0
[-78.81671,1,489.0,44.0
[-78.8181915,2,826.0,42.5
[-78.81846,10,1000.0,30.0
[-78.81878,1,100.0,30.0
[-78.81929,1,177.0,35.0
[-78.82033994605044,1,65000.0,86.0
[-78.8208,3,2119.0,45.666666666666664
[-78.82138,1,535.0,45.0
[-78.8214722,1,151.0,34.0
[-78.82207,1,203.0,36.0
[-78.82246,1,250.0,38.0
[-78.82336  42.95191],1,146.0,33.0
[-78.82357,1,214.0,37.0
[-78.8237076,1,140.0,33.0
[-78.82423,1,100.0,30.0
[-78.82445,1,505.0,44.0
[-78.82528,1,695.0,47.0
[-78.8252911,1,95.0,30.0
[-78.8262026,2,656.0,40.0
[-78.82629,1,328.0,40.0
[-78.82829,1,508.0,44.0
[-78.8282929,1,95.0,30.0
[-78.8284551,1,30000.0,80.0
[-78.82891,1,129.0,32.0
[-78.82954,1,193.0,36.0
[-78.82973,1,100.0,30.0
[-78.83008,1,294.0,39.0
[-78.83011,1,485.0,44.0
[-78.830683,1,307.0,40.0
[-78.83069,1,458.0,43.0
[-78.83081,5,500.0,30.0
[-78.83316,1,186.0,35.0
[-78.8332772255,1,161.0,34.0
[-78.83362,1,154.0,34.0
[-78.8336218,3,341.0,31.333333333333332
[-78.83392,1,256.0,38.0
[-78.83402,1,287.0,39.0
[-78.83406,1,100.0,30.0
[-78.83466,1,100.0,30.0
[-78.83508180000001,1,475.0,44.0
[-78.83533,1,100.0,30.0
[-78.8355046  35.860166 ],1,269.0,39.0
[-78.8359787,1,103.0,0.0
[-78.836864,1,226.0,37.0
[-78.83889,1,159.0,34.0
[-78.83906,1,100.0,30.0
[-78.83933,1,100.0,30.0
[-78.8393707  38.3638954],1,265.0,38.0
[-78.8395137,1,94.0,29.0
[-78.83971,1,100.0,30.0
[-78.84,1,103.0,0.0
[-78.84119,1,215.0,37.0
[-78.84244,1,206.0,36.0
[-78.84261,1,473.0,43.0
[-78.8446264,1,1089.0,51.0
[-78.84525,2,270.0,32.5
[-78.8453589,1,203.0,36.0
[-78.84667,1,100.0,30.0
[-78.84689,1,946.0,50.0
[-78.84798,1,349.0,41.0
[-78.84918,1,192.0,36.0
[-78.84944,1,100.0,30.0
[-78.85009,1,100.0,30.0
[-78.8502856,1,93.0,29.0
[-78.85029,1,166.0,34.0
[-78.85096,1,179.0,35.0
[-78.8510513,2,656.0,40.0
[-78.8516   42.87006],1,209.0,36.0
[-78.85174,1,100.0,30.0
[-78.8531027059,5,510.0,30.0
[-78.853887,1,149.0,33.0
[-78.853984,1,152.0,34.0
[-78.8543035  35.7260447],1,238.0,38.0
[-78.8548709  33.7167861],1,243.0,38.0
[-78.8551753  42.9324002],1,162.0,34.0
[-78.8553828,1,100.0,30.0
[-78.85548,1,246.0,38.0
[-78.85553,1,231.0,37.0
[-78.8555739,1,234.0,37.0
[-78.8560028,4,616.0,34.0
[-78.8560028  42.8956299],1,154.0,34.0
[-78.8575314,15,30008.0,56.06666666666667
[-78.85754109999999,1,228.0,37.0
[-78.8587098,1,114.0,31.0
[-78.8595503,13,67440.0,63.69230769230769
[-78.8595503  38.430443 ],1,2619.0,58.0
[-78.85959,1,132.0,32.0
[-78.85978,1,104.0,30.0
[-78.8604892499,1,146.0,33.0
[-78.8616883,1,547.0,45.0
[-78.86217  43.06339],1,426.0,43.0
[-78.86254316017282,1,171.0,35.0
[-78.86262  33.72413],1,136.0,33.0
[-78.8627748,1,269.0,39.0
[-78.86306,1,153.0,34.0
[-78.863279,1,169.0,35.0
[-78.8643274,3,813.0,39.0
[-78.86501,1,346.0,41.0
[-78.86542,1,172.0,35.0
[-78.86615,1,913.0,49.0
[-78.8664,1,342.0,41.0
[-78.86705,1,296.0,39.0
[-78.86729  43.02546],1,110.0,31.0
[-78.8674059,2,910.0,43.0
[-78.8678,1,3371.0,61.0
[-78.8682765,2,256.0,31.5
[-78.8682765  38.451206 ],1,140.0,33.0
[-78.86829  38.45121],1,215.0,37.0
[-78.868627,1,189.0,36.0
[-78.86875,1,253.0,38.0
[-78.86891,2,346.0,34.5
[-78.8689155,1,117.0,31.0
[-78.86914,1,200.0,36.0
[-78.86919,1,146.0,33.0
[-78.8692192,1,159.0,34.0
[-78.8697826,1,90.0,29.0
[-78.86997219999999,1,464.0,43.0
[-78.86998,1,672.0,47.0
[-78.87009,1,173.0,35.0
[-78.87009  38.44995],1,173.0,35.0
[-78.87048,1,202.0,36.0
[-78.8707,2,399.0,36.0
[-78.87091,1,409.0,42.0
[-78.87118,1,439.0,43.0
[-78.8716038,8,5824.0,47.25
[-78.8716038  42.8923699],2,1425.0,47.0
[-78.87176,2,200.0,30.0
[-78.872013,1,371.0,41.0
[-78.87212360000001,2,348.0,34.5
[-78.8722068,2,6479.0,58.5
[-78.87236,1,150.0,34.0
[-78.8724146,1,263.0,38.0
[-78.87244,2,692.0,37.5
[-78.87293489999999,1,25128.0,78.0
[-78.8729759,4,2760.0,46.75
[-78.8730173,1,562.0,45.0
[-78.87338,1,326.0,40.0
[-78.873384,2,488.0,38.0
[-78.87347,1,100.0,30.0
[-78.8735424,5,4190.0,48.6
[-78.8735424  38.0640224],1,1044.0,50.0
[-78.87372,1,100.0,30.0
[-78.8737581,1,230.0,37.0
[-78.87381  42.87099],1,759.0,48.0
[-78.87404,2,468.0,37.0
[-78.87414,1,100.0,30.0
[-78.874225,2,928.0,43.0
[-78.87422834175852,1,20000.0,76.0
[-78.87449,1,500.0,44.0
[-78.87458,1,602.0,46.0
[-78.874735,7,2535.0,40.714285714285715
[-78.87477,1,343.0,41.0
[-78.8749615,3,640.0,36.333333333333336
[-78.875184,1,214.0,37.0
[-78.875228,1,150.0,34.0
[-78.87527,1,407.0,42.0
[-78.875275,2,1923.0,49.5
[-78.8758356,3,706.0,37.333333333333336
[-78.8761415,1,1288.0,52.0
[-78.8761475,1,100.0,30.0
[-78.87643750000001,23,350462.0,70.26086956521739
[-78.87644,1,512.0,44.0
[-78.87663,1,859.0,49.0
[-78.87668,1,261.0,38.0
[-78.8767929,12,18991.0,53.916666666666664
[-78.8767929  42.876934 ],2,3115.0,53.5
[-78.8768047,2,611.0,39.5
[-78.87682,1,228.0,37.0
[-78.8768599,1,194.0,36.0
[-78.87688,1,140.0,33.0
[-78.87692,1,174.0,35.0
[-78.8769576864,1,1031.0,50.0
[-78.87697,1,240.0,38.0
[-78.8770987,2,404.0,36.0
[-78.8771041,5,3689.0,47.2
[-78.877206433,2,377.0,35.5
[-78.87732,2,228.0,31.0
[-78.87756,1,599.0,46.0
[-78.8775857,1,566.0,45.0
[-78.87768,1,447.0,43.0
[-78.87793064  42.93273591],1,274.0,39.0
[-78.87809,1,285.0,39.0
[-78.87831,1,470.0,43.0
[-78.87837,3,300.0,30.0
[-78.87837  42.88645],1,184.0,35.0
[-78.8783774,3,253.0,28.333333333333332
[-78.87888,1,445.0,43.0
[-78.8788896,2,269.0,32.5
[-78.879366,2,404.0,36.0
[-78.8795859,1,104.0,30.0
[-78.87983,2,457.0,37.0
[-78.8802094,5,611.0,31.6
[-78.88302,1,183.0,35.0
[-78.88316,1,341.0,41.0
[-78.883274,5,9982.0,55.8
[-78.88345,2,478.0,37.5
[-78.8843871,1,4089.0,62.0
[-78.88486,1,241.0,38.0
[-78.8853554,1,79.0,28.0
[-78.88548,1,99.0,30.0
[-78.8860167,1,1530.0,54.0
[-78.8867,3,372.0,32.0
[-78.8878784,1,159.0,34.0
[-78.8887321,1,239.0,38.0
[-78.88937,1,289.0,39.0
[-78.8894682,1,88.0,29.0
[-78.88976,2,200.0,30.0
[-78.88981,1,314.0,40.0
[-78.89008924999999,1,15000.0,74.0
[-78.8902326,1,357.0,41.0
[-78.8909687,2,354.0,35.0
[-78.89138,1,254.0,38.0
[-78.8914428,1,237.0,37.0
[-78.8914646,4,1880.0,41.25
[-78.89149,1,264.0,38.0
[-78.8915328,1,576.0,45.0
[-78.8917701  35.0151782],1,1244.0,52.0
[-78.89182,1,100.0,30.0
[-78.89183,2,477.0,37.5
[-78.8918338  35.0150142],1,4815.0,64.0
[-78.89183380000003,13,84365.0,66.15384615384616
[-78.89185,4,1106.0,38.75
[-78.89187,1,844.0,49.0
[-78.89212618196859,1,22000.0,77.0
[-78.89266  35.05452],1,138.0,33.0
[-78.89268,1,259.0,38.0
[-78.8927739,1,139.0,33.0
[-78.8933567,1,113.0,31.0
[-78.8942551,1,100.0,30.0
[-78.89624,2,200.0,30.0
[-78.89639,1,241.0,38.0
[-78.896395,1,369.0,41.0
[-78.89654,1,237.0,37.0
[-78.8966,2,436.0,37.0
[-78.8966214,1,413.0,42.0
[-78.8970279,1,404.0,42.0
[-78.8977563,4,11023.0,58.5
[-78.8981,1,99.0,30.0
[-78.89842,1,438.0,43.0
[-78.89862,7,1862.0,37.57142857142857
[-78.8986875,1,203.0,36.0
[-78.9002077,4,478.0,31.5
[-78.9003946,2,505.0,38.0
[-78.901,3,22155.0,67.33333333333333
[-78.90112,2,364.0,35.0
[-78.901347,1,288.0,39.0
[-78.90166,1,326.0,40.0
[-78.90172,1,178.0,35.0
[-78.9018207,1,102.0,30.0
[-78.90189,1,190.0,36.0
[-78.90189  36.00075],1,292.0,39.0
[-78.90194,2,490.0,37.0
[-78.90208,1,327.0,40.0
[-78.9020852,1,133.0,32.0
[-78.9021923,8,17149.0,56.5
[-78.9023017,4,18557.0,63.5
[-78.9023017  36.0027728],1,5518.0,65.0
[-78.90256799999997,1,316.0,40.0
[-78.90279,1,555.0,45.0
[-78.902926,1,96.0,30.0
[-78.9030414,7,6072.0,48.714285714285715
[-78.9030414  35.9977108],1,837.0,48.0
[-78.9033591,1,401.0,42.0
[-78.9034854  35.9978321],1,198.0,36.0
[-78.9036111,1,140.0,33.0
[-78.90401,1,439.0,43.0
[-78.9040538,1,4531.0,63.0
[-78.9049079,1,562.0,45.0
[-78.90531  36.0043 ],1,100.0,30.0
[-78.90615,2,446.0,37.0
[-78.90711,1,305.0,40.0
[-78.9076   36.00505],1,447.0,43.0
[-78.9082870483,1,100.0,30.0
[-78.90829,1,183.0,35.0
[-78.90994409999999,1,555.0,45.0
[-78.91015,2,218.0,31.0
[-78.91233  37.87463],1,148.0,33.0
[-78.9126549,1,82.0,28.0
[-78.9132698,1,220.0,37.0
[-78.9136036,1,259.0,38.0
[-78.9141,1,100.0,30.0
[-78.9144,1,260.0,38.0
[-78.9146524,2,228.0,31.0
[-78.9146524  36.009034 ],1,685.0,47.0
[-78.91541699999999,1,351.0,41.0
[-78.91548,1,180.0,35.0
[-78.9156007,3,664.0,37.0
[-78.9157028,1,133.0,32.0
[-78.916802,1,1000.0,50.0
[-78.91877,1,100.0,30.0
[-78.92017,1,135.0,33.0
[-78.9219698,1,79.0,28.0
[-78.922226,1,221.0,37.0
[-78.92226389999999,1,392.0,42.0
[-78.9227688,8,23565.0,59.25
[-78.9227688  40.3228957],1,3075.0,60.0
[-78.92277,1,100.0,30.0
[-78.9235389233,1,103.0,0.0
[-78.9247189  35.9212016],1,678.0,47.0
[-78.9258,4,2474.0,45.5
[-78.926397,1,88.0,29.0
[-78.9267027,1,93.0,29.0
[-78.9267268,1,173.0,35.0
[-78.92679,1,294.0,39.0
[-78.92691,1,100.0,30.0
[-78.9274226,1,241.0,38.0
[-78.9277,4,1827.0,42.75
[-78.9278164  35.9892338],1,193.0,36.0
[-78.9278455,1,153.0,34.0
[-78.92786,2,827.0,41.5
[-78.9280701,1,100.0,30.0
[-78.9288242,1,86.0,29.0
[-78.92893,3,279.0,24.333333333333332
[-78.9293057,1,579.0,45.0
[-78.92963,2,1092.0,45.0
[-78.92983,1,156.0,34.0
[-78.93054,1,495.0,44.0
[-78.93207,1,100.0,30.0
[-78.93329,1,216.0,37.0
[-78.93434,1,100.0,30.0
[-78.93444010000002,1,286.0,39.0
[-78.9354974,2,50.0,17.5
[-78.94013,1,680.0,47.0
[-78.9402,1,45.0,23.0
[-78.940689,2,3000.0,54.0
[-78.9424182,18,112934.0,65.66666666666667
[-78.94271079238597,1,25000.0,78.0
[-78.9440816,2,4388.0,57.0
[-78.94567,1,220.0,37.0
[-78.9461975,1,93.0,29.0
[-78.9461975  35.9654083],1,93.0,29.0
[-78.9462814,1,137.0,33.0
[-78.9473396,1,119.0,32.0
[-78.947376,1,500.0,44.0
[-78.9510727,4,388.0,30.0
[-78.95756879999999,1,491.0,44.0
[-78.96115,2,200.0,30.0
[-78.96123,1,191.0,36.0
[-78.9614915  38.4129586],1,171.0,35.0
[-78.96313,1,129.0,32.0
[-78.9645,4,400.0,30.0
[-78.965203,1,100.0,30.0
[-78.9669403  38.3855168],1,256.0,38.0
[-78.96708,1,346.0,41.0
[-78.97040416602842,1,4000.0,62.0
[-78.9708668,1,83.0,28.0
[-78.97182,1,100.0,30.0
[-78.97438,1,292.0,39.0
[-78.97443,2,1212.0,45.5
[-78.9781,1,121.0,32.0
[-78.97815,1,203.0,36.0
[-78.97831,1,669.0,47.0
[-78.9787369,2,214.0,31.0
[-78.97887,1,100.0,30.0
[-78.97959,1,100.0,30.0
[-78.97973  43.09754],1,100.0,30.0
[-78.9838104  43.1078529],1,96.0,30.0
[-78.98433,1,159.0,34.0
[-78.9847992,1,293.0,39.0
[-78.98542720566924,1,15000.0,74.0
[-78.98543,1,121.0,32.0
[-78.99223,1,441.0,43.0
[-78.99572,1,338.0,41.0
[-78.99982,1,277.0,39.0
[-78.999893,1,1000.0,50.0
[-79.001635,1,1000.0,50.0
[-79.00184,1,100.0,30.0
[-79.00324739999999,1,138.0,33.0
[-79.00397,1,235.0,37.0
[-79.00418,1,188.0,35.0
[-79.00707,1,143.0,33.0
[-79.00798,1,145.0,33.0
[-79.00922,1,158.0,34.0
[-79.00945084999998,1,7000.0,67.0
[-79.010018,1,109.0,31.0
[-79.01006,1,149.0,33.0
[-79.01089,1,137.0,33.0
[-79.01324,1,100.0,30.0
[-79.01368,1,295.0,39.0
[-79.0147476,1,166.0,34.0
[-79.0157505,14,37325.0,58.07142857142857
[-79.0173898,15,140394.0,68.6
[-79.018,1,175.0,35.0
[-79.0188,1,344.0,41.0
[-79.0210439  39.3995963],1,141.0,33.0
[-79.02886,1,119.0,32.0
[-79.0299986,1,103.0,0.0
[-79.03212,1,100.0,30.0
[-79.03293969214727,1,19000.0,76.0
[-79.03333,1,239.0,38.0
[-79.03339,2,865.0,42.5
[-79.03348,1,304.0,40.0
[-79.0344351,11,15180.0,52.90909090909091
[-79.03675,1,397.0,42.0
[-79.03728,1,100.0,30.0
[-79.03773,1,131.0,32.0
[-79.0381,1,100.0,30.0
[-79.039003,15,1545.0,0.0
[-79.04019  43.14019],1,322.0,40.0
[-79.04028,1,130.0,32.0
[-79.0407562,1,150.0,34.0
[-79.04157,1,215.0,37.0
[-79.0431573,10,35684.0,61.0
[-79.0438731,9,109978.0,71.77777777777777
[-79.0438731  35.8994844],1,11621.0,71.0
[-79.04433,1,268.0,39.0
[-79.04434,1,231.0,37.0
[-79.044554,2,7003.0,60.5
[-79.0454614,15,88535.0,64.86666666666666
[-79.0454614  35.9095693],1,5800.0,65.0
[-79.04623,1,429.0,43.0
[-79.0478,2,313.0,34.0
[-79.0478143,3,386.0,32.333333333333336
[-79.0478649,2,101000.0,84.0
[-79.04808,1,240.0,38.0
[-79.04845,2,200.0,30.0
[-79.0493317,1,92.0,29.0
[-79.04975,1,362.0,41.0
[-79.05003,1,100.0,30.0
[-79.05148,1,286.0,39.0
[-79.0517,1,100.0,30.0
[-79.05186599999999,1,369.0,41.0
[-79.0520584,1,103.0,0.0
[-79.05241,1,460.0,43.0
[-79.05389,1,216.0,37.0
[-79.05399,4,400.0,30.0
[-79.0558445,1,91.0,29.0
[-79.056549,1,1770.0,55.0
[-79.05735,1,197.0,36.0
[-79.057954,1,100.0,30.0
[-79.0580823,1,85.0,29.0
[-79.05849,1,377.0,42.0
[-79.0603714,1,1051.0,50.0
[-79.06231,1,733.0,47.0
[-79.0638381,3,399.0,32.333333333333336
[-79.06384,1,127.0,32.0
[-79.066772,1,198.0,36.0
[-79.06878  38.15683],1,191.0,36.0
[-79.06879,2,448.0,36.5
[-79.0689834,12,4037.0,40.333333333333336
[-79.06908,1,298.0,39.0
[-79.0707479,1,191.0,36.0
[-79.07076,1,122.0,32.0
[-79.0708463,1,100.0,30.0
[-79.07088,1,100.0,30.0
[-79.07094,1,100.0,30.0
[-79.07135,2,4237.0,56.5
[-79.07169,1,216.0,37.0
[-79.07178,1,196.0,36.0
[-79.0718155,1,316.0,40.0
[-79.0719563,3,896.0,38.0
[-79.0720749,1,176.0,35.0
[-79.0737047,1,68.0,27.0
[-79.07431,1,293.0,39.0
[-79.0751859  38.1488429],1,217.0,37.0
[-79.07529,5,1422.0,38.0
[-79.075308,1,120.0,32.0
[-79.0755539,1,170.0,35.0
[-79.0775405,1,333.0,40.0
[-79.07788,1,213.0,37.0
[-79.07807,1,359.0,41.0
[-79.07809,1,100.0,30.0
[-79.0794403,1,166.0,34.0
[-79.0796356,1,203.0,36.0
[-79.07973129999999,1,483.0,44.0
[-79.08086,1,314.0,40.0
[-79.08139656078319,1,8000.0,68.0
[-79.082933,1,155.0,34.0
[-79.08354,1,400.0,42.0
[-79.08545269999999,1,345.0,41.0
[-79.0915833,2,553.0,38.0
[-79.0924988,1,220.0,37.0
[-79.09282,1,100.0,30.0
[-79.09312,1,100.0,30.0
[-79.09551,1,421.0,42.0
[-79.09559,1,100.0,30.0
[-79.09697,2,200.0,30.0
[-79.09798  41.78079],1,162.0,34.0
[-79.09869,1,377.0,42.0
[-79.0993208749263,1,20000.0,76.0
[-79.09973,1,198.0,36.0
[-79.0997347  36.0754183],1,101.0,30.0
[-79.09978,1,190.0,36.0
[-79.1000179,1,397.0,42.0
[-79.10006,1,370.0,41.0
[-79.10018,1,231.0,37.0
[-79.11414,1,231.0,37.0
[-79.11463,1,544.0,45.0
[-79.11471,2,602.0,39.0
[-79.11491584871682,1,8000.0,68.0
[-79.11698,2,251.0,32.0
[-79.11765,1,192.0,36.0
[-79.11809,1,459.0,43.0
[-79.12143,1,100.0,30.0
[-79.1217,1,1104.0,51.0
[-79.1228256,2,362.0,34.0
[-79.12373,1,303.0,40.0
[-79.12751  38.1535 ],1,320.0,40.0
[-79.1350937,1,197.0,36.0
[-79.13618,1,100.0,30.0
[-79.13762,1,204.0,36.0
[-79.139379,1,320.0,40.0
[-79.13962,1,380.0,42.0
[-79.13981,1,490.0,44.0
[-79.14065,1,218.0,37.0
[-79.14073,1,723.0,47.0
[-79.1408056,1,151.0,34.0
[-79.14081,4,1135.0,39.0
[-79.14133  37.41332],1,220.0,37.0
[-79.1422071,1,97.0,30.0
[-79.1434,1,358.0,41.0
[-79.143899  37.417517],1,270.0,39.0
[-79.1439,1,220.0,37.0
[-79.14435,2,644.0,40.0
[-79.14688,1,163.0,34.0
[-79.14693,1,100.0,30.0
[-79.1480165,2,844.0,42.5
[-79.1489227,1,99.0,30.0
[-79.14945689999999,1,219.0,37.0
