artist_name,artist_popularity,artist_followers,avg_track_popularity,total_tracks,explicit_ratio,avg_track_duration
NewJeans,77.0,11611877.0,78.5,2,0.0,2.834766666666667
Niall Horan,70.0,10238134.0,54.4,5,0.2,3.2963899999999997
Nic Dean,41.0,30239.0,39.25,4,0.25,2.306175
Nicholas Bonnin,52.0,60328.0,60.5,2,1.0,3.88525
Nicholas Britell,60.0,175835.0,44.333333333333336,3,0.0,1.6117055555555557
Nicholas Hooper,55.0,55520.0,33.7,10,0.0,2.6897949999999997
Nick Cave & The Bad Seeds,62.0,1563441.0,0.0,2,0.0,5.765883333333333
Nick Hissom,22.0,2001.0,38.0,1,0.0,2.05
Nick Jonas,63.0,9979409.0,69.0,1,0.0,3.7184333333333335
Nickelback,78.0,7846032.0,54.5,4,0.0,4.051829166666667
Nicki Minaj,84.0,34293318.0,53.55555555555556,18,0.8888888888888888,3.5111194444444447
Nicky Jam,81.0,20568367.0,75.0,1,0.0,2.8809
Nicky Youre,63.0,329420.0,5.0,2,0.0,2.7170833333333335
Nico & Vinz,61.0,573365.0,67.0,2,0.0,4.11155
Night Acclaim,2.0,940.0,11.0,1,0.0,2.9396
Nightlite,3.0,289.0,0.0,1,0.0,3.7866666666666666
Niklas Dee,64.0,84858.0,54.0,3,0.0,2.7791277777777776
Nikon,1.0,226.0,10.0,1,0.0,3.2814
NiloSerra,6.0,4.0,14.0,1,0.0,3.71665
Nina Simone,68.0,3231156.0,75.0,1,0.0,2.9
Nine Inch Nails,71.0,3065386.0,64.0,1,0.0,4.994666666666666
Nino Rota,53.0,145151.0,51.0,3,0.0,3.1953277777777775
Nio Garcia,67.0,5576392.0,74.0,1,1.0,6.965333333333334
Nirvana,81.0,23384088.0,32.45054945054945,91,0.02197802197802198,3.651174358974359
No Angels,41.0,72252.0,0.0,1,0.0,3.526666666666667
No Doubt,68.0,3126833.0,40.5,2,0.0,4.388
NoMBe,55.0,226784.0,53.0,1,0.0,2.94815
Noah Cyrus,72.0,2069532.0,71.5,4,0.0,3.0688541666666667
Noah Kahan,82.0,4378755.0,79.5,2,0.0,3.8418
Nobuo Uematsu,59.0,354630.0,0.0,1,0.0,4.578
Noisettes,46.0,128303.0,63.0,1,0.0,3.20355
Normani,66.0,2956534.0,44.0,1,1.0,2.846016666666667
Nostalgic Feeling,30.0,414.0,43.0,1,0.0,2.4337666666666666
Nothing But Thieves,63.0,1325468.0,48.5,2,0.0,3.87215
Now O Later,43.0,2595.0,21.666666666666668,3,0.0,2.5856166666666667
Nu,55.0,170130.0,43.0,1,0.0,6.14285
O-Zone,54.0,169924.0,69.0,1,0.0,3.5897666666666668
O.T. Genasis,50.0,1100826.0,59.0,1,1.0,3.9928833333333333
OMI,63.0,690311.0,64.66666666666667,3,0.0,3.0163944444444444
ONR,27.0,8057.0,37.0,1,1.0,3.576783333333333
OZORA,18.0,20718.0,17.0,1,0.0,3.740283333333333
Oasis,80.0,12381444.0,43.6,5,0.0,4.282566666666667
Octavian,47.0,254587.0,31.0,1,1.0,3.10275
October Surprise,48.0,1921.0,54.5,2,0.0,2.2351666666666663
Odetari,74.0,4573539.0,74.0,2,1.0,2.174725
Of Monsters and Men,69.0,3615053.0,81.0,1,0.0,4.443333333333333
Offset,77.0,5608618.0,50.25,4,0.75,3.8374333333333333
Og1savage,6.0,141.0,21.0,1,1.0,2.528
Oh No,42.0,66794.0,0.0,1,0.0,2.5713333333333335
Oh Wonder,64.0,1093423.0,56.0,1,0.0,3.0019833333333334
Oingo Boingo,56.0,526122.0,52.0,1,0.0,5.207766666666667
Okay Kaya,43.0,124259.0,29.5,2,1.0,2.15855
Ola Strandh,29.0,5980.0,28.0,1,0.0,3.74955
Old Dominion,67.0,1738248.0,58.666666666666664,3,0.0,3.5680666666666667
Old Gods of Asgard,43.0,92948.0,40.0,1,0.0,7.89165
Oliver Cronin,39.0,65719.0,38.0,1,0.0,2.1866666666666665
Oliver Damian,3.0,92.0,12.0,1,0.0,4.7375
Oliver Tree,67.0,2583483.0,36.0,3,1.0,2.757188888888889
Olivia Bragoli,20.0,1099.0,32.0,1,0.0,2.820866666666667
Olivia Cox,18.0,1263.0,33.0,1,0.0,3.5021666666666667
Olivia Dean,88.0,1499215.0,90.33333333333333,3,0.0,3.1222222222222222
Olivia Fern,44.0,26887.0,55.0,1,0.0,3.3297666666666665
Olivia Herdt,24.0,10100.0,0.0,1,0.0,1.3475
Olivia Newton-John,67.0,1791980.0,60.0,1,0.0,3.470666666666667
Olivia O'Brien,60.0,2069542.0,53.0,2,0.0,3.0372166666666667
Olivia Rodrigo,84.0,49050008.0,59.77142857142857,70,0.37142857142857144,3.0736030952380955
Olivia Soli,15.0,2381.0,32.0,1,0.0,3.2516
Ollie Twist,17.0,106.0,21.0,1,1.0,4.006633333333333
Olly Alexander (Years & Years),68.0,2041384.0,48.666666666666664,3,0.0,3.8537777777777777
Olly Murs,62.0,3186602.0,65.0,3,0.0,3.4236222222222223
Omarion,59.0,3280085.0,51.0,1,1.0,3.7763333333333335
Omido,58.0,72064.0,43.0,14,0.21428571428571427,2.7634250000000002
One Direction,83.0,40270893.0,61.25,28,0.0,3.5294541666666666
OneRepublic,81.0,18700851.0,60.18181818181818,11,0.09090909090909091,3.5501257575757577
Opez,39.0,23473.0,0.0,1,0.0,3.5842666666666667
Or Barak,12.0,2956.0,20.0,1,1.0,2.4145833333333333
Orlando Kallen,25.0,2136.0,38.0,1,1.0,3.218383333333333
Orville Peck,54.0,467896.0,58.0,1,0.0,3.98335
Orvyn Sol,15.0,48.0,25.0,1,0.0,3.1909666666666667
Oscar Maydon,81.0,6968754.0,83.0,1,1.0,3.764666666666667
Oscen,35.0,17142.0,43.0,1,0.0,2.521733333333333
Other Lives,45.0,120370.0,33.0,1,0.0,4.661966666666666
Otto Deburaux & the Clown Lounge,9.0,64.0,20.0,1,0.0,3.2727166666666667
Outkast,73.0,3379382.0,67.25,4,1.0,4.2057166666666665
Ovi Jozi,17.0,3567.0,0.0,1,1.0,2.0571333333333333
Owl City,66.0,2503055.0,77.0,2,0.0,3.6189916666666666
Ozzy Osbourne,75.0,7569660.0,78.0,1,0.0,7.387333333333333
P!nk,78.0,18203604.0,49.42857142857143,14,0.5714285714285714,3.7145345238095238
P.A.B,7.0,49.0,0.0,1,0.0,3.8885666666666667
P.T. Adamczyk,54.0,49276.0,58.0,1,0.0,4.770666666666667
PARTYNEXTDOOR,83.0,10103479.0,55.0,4,0.75,3.0545166666666668
PJ Harvey,57.0,1200693.0,49.6,5,0.0,3.51862
PLAYAMANE,45.0,192204.0,63.0,1,0.0,2.0328666666666666
PLAZA,50.0,211275.0,63.0,1,1.0,3.9145166666666666
POW,45.0,73003.0,56.0,1,0.0,3.0
PRAX,23.0,1982.0,32.0,1,1.0,2.8952333333333335
PRETTYMUCH,54.0,1261169.0,67.0,1,0.0,3.4044333333333334
PSY,62.0,1819211.0,60.333333333333336,3,0.0,3.8161166666666664
PUBLIC,53.0,238218.0,71.0,1,0.0,3.8817666666666666
PVRIS,58.0,719809.0,27.333333333333332,3,0.0,3.614138888888889
Padre Tóxico,26.0,13179.0,29.0,1,0.0,2.1536
Palaye Royale,59.0,786994.0,0.0,1,0.0,4.076433333333333
Paloma Faith,64.0,1499294.0,80.0,1,0.0,3.88155
Panic! At The Disco,76.0,12721192.0,75.0,2,0.5,3.137766666666667
Papa Roach,71.0,6093453.0,68.66666666666667,3,0.3333333333333333,3.330427777777778
Paramore,79.0,9792848.0,69.1,10,0.0,3.8796933333333334
Paris Hilton,48.0,808426.0,27.666666666666668,3,0.0,3.365094444444445
Paris Paloma,66.0,785421.0,58.666666666666664,6,0.16666666666666666,3.4918666666666667
Parker McCollum,66.0,704570.0,67.0,1,0.0,4.317033333333334
Parov Stelar,60.0,1106316.0,62.0,1,0.0,3.2917666666666667
Party Favor,47.0,180459.0,8.0,1,1.0,4.000733333333334
Passarella Death Squad,22.0,4480.0,25.0,1,0.0,6.16845
Passenger,67.0,3758140.0,28.2,5,0.0,4.21266
Pastel Ghost,63.0,939535.0,44.111111111111114,9,0.0,3.7729074074074074
Patrick Doyle,55.0,97014.0,41.857142857142854,7,0.0,3.9104380952380953
Patrick Watson,70.0,919612.0,6.0,1,0.0,2.6808833333333335
Paul James,24.0,671.0,38.0,1,1.0,3.03155
Paul Russell,58.0,253726.0,75.0,1,0.0,1.9038833333333334
Paulo Henrique David,14.0,979.0,16.0,1,0.0,4.740483333333334
Pawel Blaszczak,43.0,18068.0,43.5,2,0.0,3.1569916666666664
Peach Tree Rascals,50.0,242892.0,1.0,1,0.0,3.5
Peaches,45.0,284406.0,0.0,1,0.0,3.506666666666667
Peachy!,48.0,236788.0,66.0,1,0.0,2.066666666666667
Pearl Jam,75.0,9918220.0,67.5,2,0.5,4.628941666666666
Peggy Gou,62.0,1067325.0,75.0,1,0.0,3.8590833333333334
Penelope Scott,58.0,1293252.0,63.0,2,1.0,3.7912416666666666
Penthox,18.0,3062.0,0.0,1,0.0,2.481516666666667
Percival Schuttenbach,48.0,64582.0,45.666666666666664,3,0.0,2.239338888888889
Perpetualll,39.0,20007.0,34.0,1,0.0,2.5714166666666665
Peso Pluma,86.0,23973526.0,71.0,1,1.0,3.288883333333333
Pet Shop Boys,68.0,2195283.0,63.5,2,0.0,4.951325000000001
Peter Bjorn and John,60.0,435132.0,77.0,1,0.0,4.61155
Peter Nashel,18.0,772.0,27.5,2,0.0,2.1339916666666667
Phantogram,69.0,967069.0,45.1,10,0.0,3.85685
Pharrell Williams,79.0,5315301.0,50.333333333333336,3,0.3333333333333333,3.9062055555555553
Phay,20.0,5344.0,32.0,1,1.0,2.2769166666666667
Phil Collins,76.0,7339106.0,81.0,1,0.0,5.368883333333334
Phil Wickham,70.0,1300663.0,67.0,1,0.0,3.5311
Philip Glass,58.0,689447.0,15.0,1,0.0,4.744666666666666
Phillip Phillips,60.0,1139108.0,24.0,3,0.0,3.5002166666666668
Phoebe Bridgers,76.0,3006253.0,66.5,4,0.0,4.100258333333333
Pia Baris,24.0,2256.0,40.0,1,0.0,3.2516666666666665
Pierce The Veil,76.0,3928705.0,78.0,1,1.0,3.9382166666666665
Pinar Toprak,42.0,15028.0,23.285714285714285,7,0.0,2.3191023809523807
Pink Floyd,79.0,22717804.0,69.86666666666666,15,0.13333333333333333,5.806876666666667
Pink Sweat$,61.0,1862702.0,0.0,1,0.0,2.8390666666666666
PinkPantheress,78.0,4759233.0,64.27272727272727,11,0.18181818181818182,2.214827272727273
Piotr Musiał,49.0,17501.0,38.25,4,0.0,3.2680166666666666
Pirate Hunter,13.0,666.0,0.0,1,0.0,4.7913
Pistol Day Parade,6.0,773.0,19.0,1,0.0,3.58955
Pitbull,84.0,11933906.0,58.13636363636363,22,0.2727272727272727,3.595289393939394
Pixie Lott,44.0,938275.0,52.0,1,0.0,3.102883333333333
Pixies,68.0,3544284.0,23.0,1,0.0,3.7550166666666667
Plain White T's,62.0,1345390.0,79.0,1,0.0,3.87555
Playboi Carti,86.0,15021860.0,64.71111111111111,45,1.0,2.806794074074074
Player1,30.0,4292.0,21.0,1,0.0,2.9
Polo G,76.0,13052901.0,64.5,2,1.0,2.8156583333333334
Polyphia,58.0,1338329.0,48.0,1,0.0,3.5999666666666665
Pools,14.0,1502.0,32.0,1,0.0,2.0896666666666666
Pop Smoke,75.0,15612601.0,73.6,5,1.0,2.986693333333333
Poppy,66.0,1685009.0,42.0,4,0.0,3.8051041666666667
Port Sulphur Band,43.0,36308.0,42.0,1,0.0,3.3
Porter Robinson,59.0,1220599.0,45.0,1,0.0,3.95945
Portishead,64.0,2339851.0,76.0,1,0.0,5.143766666666667
Portugal. The Man,69.0,1524907.0,74.0,2,0.0,3.414441666666667
Post Malone,85.0,47716988.0,61.69879518072289,83,0.7108433734939759,3.3311859437751004
Poul,53.0,1161.0,48.0,1,0.0,2.5
Powfu,66.0,1474124.0,81.0,1,0.0,2.8888833333333332
Prasewon,38.0,10229.0,54.0,1,0.0,2.1165833333333333
Precedence,17.0,266.0,30.0,2,1.0,3.6651583333333333
Pretenders,62.0,1681119.0,34.0,1,0.0,2.5182166666666665
Prezioso,62.0,159294.0,38.5,2,0.0,2.448575
Prince Royce,74.0,8654826.0,60.0,1,0.0,3.2744333333333335
Princess Chelsea,52.0,231400.0,0.0,2,0.0,4.02415
Project North,23.0,1914.0,19.0,2,0.0,3.0645083333333334
Provoker,46.0,73788.0,0.0,1,0.0,2.29
PsychoYP,48.0,154802.0,33.0,1,1.0,2.4051833333333335
PuFFcorn,21.0,23907.0,23.0,1,0.0,2.5797166666666667
Puddle Of Mudd,63.0,2315984.0,67.0,1,0.0,5.065333333333333
Purity Ring,52.0,603022.0,48.0,1,0.0,3.4928833333333333
Quality Control,64.0,1605530.0,77.0,1,1.0,2.3736166666666665
Quavo,76.0,8079123.0,61.0,3,0.6666666666666666,2.9477555555555557
Queen,82.0,55195235.0,67.57142857142857,7,0.0,4.192059523809524
Queen Latifah,51.0,244696.0,44.0,1,0.0,4.180666666666666
Queens of the Stone Age,69.0,3837190.0,72.0,1,0.0,4.645766666666667
Quevedo,82.0,6416353.0,23.0,1,0.0,3.1
Quincy Jones,56.0,456253.0,56.0,1,0.0,2.776483333333333
R. Carlos Nakai,47.0,64144.0,43.0,1,0.0,3.2211
R. City,63.0,226373.0,69.0,2,0.0,3.7896666666666663
R. Kelly,66.0,2485444.0,61.666666666666664,3,0.0,4.238138888888889
R.E.M.,72.0,5365848.0,38.0,2,0.0,4.905766666666667
R2,42.0,483.0,52.0,1,0.0,2.35245
RAP VIỆT,55.0,2085415.0,47.0,1,0.0,4.151383333333333
RAYE,81.0,2848210.0,43.833333333333336,6,0.8333333333333334,4.239375
RHODES,53.0,145948.0,56.0,1,0.0,4.679283333333333
RIELL,52.0,78423.0,37.09090909090909,11,0.09090909090909091,2.9188893939393936
RL Grime,59.0,441801.0,46.0,1,0.0,3.7260166666666668
ROSALÍA,75.0,8573796.0,55.42857142857143,7,0.14285714285714285,2.8238238095238093
ROSÉ,78.0,13313690.0,83.33333333333333,3,0.0,2.758438888888889
RXRXBBIT,32.0,592.0,43.0,1,0.0,2.6673833333333334
Raaban,50.0,413516.0,62.0,1,0.0,3.1778833333333334
Rachel Platten,58.0,1007753.0,73.0,1,0.0,3.4002166666666667
Radiohead,85.0,13822540.0,62.951219512195124,41,0.04878048780487805,4.125902032520325
Rae Morris,41.0,71857.0,46.0,1,0.0,3.9208833333333333
Rae Sremmurd,69.0,7767068.0,71.0,5,1.0,4.145083333333334
Raekwon,61.0,665179.0,56.0,1,1.0,4.220433333333333
Rag'n'Bone Man,65.0,2244656.0,77.0,1,0.0,3.3364333333333334
Raghav,53.0,158574.0,0.0,1,0.0,4.116666666666666
Rainbow Kitten Surprise,70.0,1371355.0,79.0,1,1.0,2.5382166666666666
Raison Varner,29.0,2957.0,0.0,1,0.0,2.2901166666666666
Rakim,55.0,1017891.0,61.0,1,1.0,3.71555
Ramin Djawadi,65.0,718254.0,38.0,9,0.0,4.142357407407407
Rammstein,77.0,11810806.0,2.0,1,0.0,3.903766666666667
Randy Houser,57.0,1104788.0,61.5,2,0.0,3.0438833333333335
Randy Newman,59.0,267614.0,36.857142857142854,7,0.0,3.1214190476190473
Rare Earth,40.0,192497.0,25.0,1,0.0,3.65955
Rascal Flatts,68.0,3672166.0,58.0,5,0.0,3.9316400000000002
Rasheeda,53.0,202732.0,38.0,1,0.0,3.4753333333333334
Rauw Alejandro,88.0,31093918.0,78.0,1,1.0,3.3267333333333333
Ravyn Lenae,76.0,843345.0,86.5,2,0.0,3.5577666666666667
RealestK,56.0,473107.0,62.0,1,0.0,3.4591
Reba McEntire,61.0,2223568.0,41.0,2,0.0,4.641658333333333
Red Hot Chili Peppers,82.0,23218829.0,80.88888888888889,9,0.0,4.514266666666667
Rednex,56.0,194340.0,71.0,1,0.0,3.2333333333333334
Reed Wonder,62.0,99854.0,74.0,1,0.0,3.2
Regard,63.0,286728.0,69.0,1,1.0,3.8897666666666666
Regina Spektor,59.0,1441574.0,40.333333333333336,3,0.0,3.8215500000000002
Reginaldo de Oliveira,5.0,21.0,15.0,2,0.0,4.182883333333334
Rema,76.0,8672431.0,79.0,1,0.0,3.9886166666666667
Reneé Rapp,72.0,1261419.0,72.66666666666667,3,1.0,2.530911111111111
Reprobeater,45.0,2194.0,28.0,1,0.0,2.1241833333333333
Restricted,60.0,157326.0,48.0,1,1.0,2.29955
Retrospectre,47.0,6375.0,32.0,1,0.0,0.6521666666666667
Revels,14.0,1525.0,29.0,1,0.0,2.0051833333333335
Revline,47.0,491.0,48.083333333333336,12,0.0,2.6995819444444447
Rex Orange County,74.0,6737345.0,63.5,2,0.5,3.3341000000000003
Rhiannon Giddens,47.0,173413.0,52.5,2,0.0,3.3398833333333333
RiSi,11.0,1182.0,23.0,1,0.0,3.0789333333333335
Rich Amiri,66.0,794589.0,73.0,1,1.0,2.0233166666666667
Rich Brian,65.0,2145729.0,0.0,1,1.0,3.3230666666666666
Rich The Kid,63.0,3479471.0,62.0,2,1.0,3.0597166666666666
Richard Armitage,49.0,9507.0,0.0,1,0.0,1.7123333333333333
Richard Hawley,47.0,170828.0,0.0,1,0.0,6.803866666666667
Richard Marx,66.0,1544368.0,77.0,1,0.0,4.40555
Richy Mitch & The Coal Miners,67.0,314693.0,81.0,1,0.0,1.45
Ricky Rich,57.0,251449.0,69.0,1,0.0,2.1598166666666665
Riff Raff,48.0,193266.0,31.75,4,0.5,2.7106291666666666
Right Right,27.0,200.0,40.0,1,0.0,3.1604833333333335
Rihanna,90.0,68997177.0,63.175438596491226,57,0.3157894736842105,3.9070923976608185
Riley Green,75.0,1372158.0,71.0,1,0.0,3.6491
Rio Romeo,64.0,673909.0,79.0,1,0.0,3.5166666666666666
Rising Appalachia,48.0,261123.0,28.5,2,0.0,6.685108333333334
Rising6,22.0,3401.0,0.0,1,0.0,2.2900666666666667
Rita Ora,68.0,8411391.0,49.333333333333336,3,0.0,3.310661111111111
Riton,61.0,161181.0,75.0,1,0.0,2.8192166666666667
Ritt Momney,50.0,152294.0,67.0,1,0.0,3.5077166666666666
Rival,50.0,85529.0,34.0,1,0.0,3.873666666666667
Roar,62.0,1477311.0,3.0,1,1.0,2.26155
Rob $tone,53.0,317304.0,72.0,1,1.0,2.9530666666666665
Rob Grant,39.0,49536.0,47.0,2,0.0,3.6762166666666665
Rob Thomas,62.0,973349.0,39.0,1,0.0,2.6766666666666667
Rob Wolf,25.0,1152.0,43.0,1,0.0,3.36795
Robbie Williams,71.0,3314135.0,73.0,2,0.0,4.3629999999999995
Robert L. Euvino,33.0,4141.0,22.0,1,0.0,1.5769166666666667
Robert Palmer,56.0,1102846.0,48.0,1,0.0,4.25155
Roberto Diana,24.0,2785.0,23.0,1,0.0,2.4
Robin Carolan,38.0,6895.0,30.4,5,0.0,1.38083
Robin Schulz,75.0,3275657.0,70.0,3,0.0,3.1869333333333336
Robin Thicke,63.0,1976419.0,67.0,2,0.5,4.3906583333333336
Robyn,60.0,871643.0,27.0,1,0.0,3.6786666666666665
Rocco DeLuca,39.0,15527.0,56.0,1,0.0,1.7686666666666666
Rockstar Jt,25.0,10987.0,39.0,1,1.0,2.81905
Rod Stewart,72.0,5563752.0,64.0,1,0.0,3.2024333333333335
Rod Wave,76.0,9673984.0,70.0,1,1.0,2.8131833333333334
Roddy Ricch,74.0,11846410.0,70.33333333333333,3,1.0,3.1990499999999997
Roderic,34.0,24486.0,0.0,1,0.0,6.81345
Rodney Atkins,60.0,2011461.0,67.0,1,0.0,3.923766666666667
Rodrigo y Gabriela,47.0,462875.0,25.333333333333332,3,0.0,5.080583333333333
Roga.,46.0,64215.0,62.0,1,0.0,1.6916666666666667
Rohan Saridena,16.0,2147.0,0.0,1,0.0,2.703683333333333
Ron Pope,50.0,248615.0,63.0,1,0.0,3.67065
Rosa Linn,63.0,467788.0,2.75,4,0.0,2.810645833333333
Rosenfeld,51.0,164492.0,20.666666666666668,3,0.0,2.823122222222222
Ross Copperman,41.0,49248.0,54.0,1,0.0,3.4265666666666665
Rosse,29.0,29094.0,38.0,1,0.0,2.8608166666666666
Roxette,72.0,2853224.0,81.0,1,0.0,4.32775
Royal Blood,60.0,1707968.0,55.5,2,0.5,3.453316666666667
Royel Otis,73.0,576895.0,63.0,1,1.0,2.93055
Rudimental,67.0,1409881.0,47.333333333333336,3,0.0,4.421911111111111
Ruelle,61.0,648181.0,62.5,2,0.0,3.644625
Rumelis,48.0,8682.0,43.166666666666664,12,0.9166666666666666,2.4174708333333332
Rumi,72.0,220991.0,91.0,1,0.0,3.1327166666666666
Rupert Gregson-Williams,49.0,47193.0,46.0,1,0.0,5.820883333333334
Russ,72.0,5507537.0,71.5,2,1.0,3.361325
Russ Millions,60.0,1038396.0,59.0,1,1.0,4.2151
Russell Dickerson,65.0,587206.0,59.0,1,0.0,3.06025
Russell Watson,38.0,44378.0,36.0,1,0.0,2.816316666666667
Ruth B.,69.0,4465726.0,66.5,6,0.0,4.1932833333333335
Rvssian,71.0,2726605.0,74.0,1,0.0,3.2173
Ryan Gosling,55.0,263005.0,45.0,1,0.0,3.3926166666666666
Ryn Weaver,44.0,222178.0,52.0,1,0.0,3.3788833333333335
SAINt JHN,65.0,1153696.0,41.0,2,1.0,2.94215
SALES,57.0,615432.0,68.0,1,0.0,3.1222166666666666
SAULT,62.0,580473.0,69.0,1,0.0,3.9779833333333334
SEHORE,12.0,44.0,28.0,1,0.0,3.384116666666667
SERA,1.0,1952.0,0.0,1,0.0,2.09365
SHAED,52.0,196043.0,32.0,1,0.0,3.0713333333333335
SIE Sound Team,50.0,50328.0,47.0,1,0.0,3.5831
SIENNA SPIRO,66.0,182377.0,58.5,2,0.0,3.770025
SOFIA ISELLA,55.0,557085.0,56.8,5,0.2,3.645663333333333
SOJA,60.0,1163792.0,40.333333333333336,3,0.0,3.8107055555555553
SPTEMBRR,4.0,1909.0,13.0,1,1.0,2.9583333333333335
STFN,9.0,73.0,26.0,1,1.0,2.75555
SUICIDAL-IDOL,60.0,278024.0,75.0,1,1.0,1.9853333333333334
SUKI,29.0,3595.0,0.0,1,0.0,1.8895166666666667
SUNDERWORLD,32.0,8404.0,38.0,1,1.0,1.612
SYML,71.0,970736.0,40.0,2,0.0,3.366816666666667
SZA,87.0,33029522.0,70.875,16,0.625,3.0320020833333334
Sabir,18.0,435.0,31.0,1,1.0,2.419783333333333
Sabrina Carpenter,91.0,26516295.0,77.94594594594595,37,0.6216216216216216,3.0414490990990988
Sabrina Claudio,59.0,1719561.0,46.0,1,0.0,4.836416666666667
Sad Puppy,48.0,45292.0,53.0,1,0.0,2.1043833333333333
Sade,77.0,5106570.0,65.70588235294117,17,0.0,4.593849019607843
Sadfriendd,56.0,130326.0,46.0,1,1.0,1.99275
Safenokk,12.0,12757.0,0.0,1,0.0,4.001266666666667
Saint Avangeline,58.0,177128.0,73.0,1,0.0,4.261816666666666
Saint Motel,63.0,770400.0,31.0,1,0.0,3.4371
Saja Boys,80.0,2234812.0,93.5,2,0.0,2.8518583333333334
Salami Rose Joe Louis,39.0,68676.0,19.0,1,0.0,2.1846
Sam & Dave,55.0,369856.0,0.0,1,0.0,3.2364333333333333
Sam Austins,49.0,54011.0,1.0,1,0.0,2.6277333333333335
Sam Bruno,35.0,12477.0,32.0,1,0.0,3.8097333333333334
Sam Cardon,33.0,1965.0,0.0,1,0.0,1.9053333333333333
Sam Feldt,65.0,802553.0,63.5,2,0.0,2.895433333333333
Sam Fender,73.0,1204977.0,63.111111111111114,9,0.4444444444444444,4.158235185185185
Sam Fischer,55.0,340651.0,63.5,2,0.0,3.2549833333333336
Sam Hunt,65.0,2473426.0,53.0,4,0.0,3.610825
Sam Plourd,28.0,309.0,46.0,1,0.0,3.855183333333333
Sam Smith,81.0,26272346.0,38.7,40,0.0,3.2612908333333337
Sam Sparro,46.0,88260.0,58.0,1,0.0,4.573766666666667
Sam Tinnesz,63.0,284520.0,0.0,1,0.0,3.0115
Samantha Lux,4.0,423.0,16.0,1,0.0,2.73265
Sammy Hagar,50.0,1013720.0,56.0,1,0.0,4.2411
Samuel Kim,61.0,399854.0,0.0,2,0.0,2.844133333333333
San Fernando Symphonic Assembly,26.0,1459.0,23.0,1,0.0,2.37475
Sandra Iris,37.0,2184.0,41.0,2,0.0,2.421733333333333
Sandëro,44.0,5733.0,0.0,1,0.0,2.678516666666667
Santana,70.0,3797948.0,73.0,1,0.0,4.366216666666666
Santigold,63.0,802820.0,19.0,1,0.0,3.8113333333333332
Santo & Johnny,51.0,159177.0,43.0,1,0.0,2.1648833333333335
Sara Bareilles,61.0,1987157.0,69.0,2,0.0,3.9949916666666665
Sara Kays,54.0,570879.0,70.0,1,0.0,3.7864333333333335
Sarah Berg,35.0,1843.0,38.0,1,0.0,2.26155
Sarah Cothran,51.0,305262.0,68.0,1,0.0,2.6935333333333333
Sarah Jaffe,31.0,53066.0,0.0,1,0.0,3.8024333333333336
Sarah Schachner,47.0,52474.0,23.5,2,0.0,2.8478833333333333
Sasha Alex Sloan,66.0,1757724.0,72.0,2,0.0,3.2394416666666666
Savages,26.0,13493.0,38.0,1,0.0,5.393016666666667
Savant,38.0,158060.0,22.0,2,1.0,7.16785
Sawano Hiroyuki,65.0,728021.0,37.5,2,0.0,2.4192166666666663
Sawd Yute,9.0,36.0,25.0,1,0.0,2.5742666666666665
Saweetie,65.0,2640883.0,42.5,2,0.5,2.6991750000000003
ScHoolboy Q,72.0,5039779.0,59.0,1,1.0,4.4571
Scarlett Butler,3.0,364.0,11.0,1,0.0,2.91935
Scizzie,47.0,37315.0,0.0,1,0.0,2.57365
Scoobert Doobert,36.0,5606.0,46.0,2,0.0,3.001641666666667
Score,27.0,1248.0,36.0,1,0.0,0.8451
Scorpions,73.0,8602427.0,72.5,2,0.0,4.732775
Scott Benson Band,36.0,9166.0,53.0,1,0.0,4.958216666666667
Scotty McCreery,61.0,1143926.0,71.0,1,0.0,3.92955
Scouting For Girls,52.0,351316.0,58.333333333333336,3,0.0,3.3911055555555554
Sea of Thieves,41.0,95832.0,42.0,1,0.0,2.6427
Seafret,65.0,1091221.0,81.0,1,0.0,3.81955
Sean Callery,25.0,4848.0,33.0,1,0.0,1.1562166666666667
Sean Dagher,49.0,29176.0,59.0,1,0.0,2.2048833333333335
Sean Kingston,70.0,3768378.0,76.5,2,0.0,3.6827666666666667
Sean Murray,34.0,8512.0,0.0,1,0.0,3.23155
Sean Paul,81.0,5276981.0,69.75,4,0.0,3.693575
Searows,59.0,226311.0,34.0,1,0.0,4.9279166666666665
Sebastian Ingrosso,67.0,1009832.0,68.0,1,0.0,3.687866666666667
Secretpath,23.0,3279.0,41.0,1,0.0,3.9534833333333332
Seether,69.0,3830824.0,72.0,1,0.0,4.30555
Selena Gomez,81.0,53260584.0,57.95454545454545,22,0.0,3.4692545454545454
Selena Gomez & The Scene,67.0,10379778.0,47.4,5,0.0,3.11857
Senhit,27.0,54636.0,29.0,1,0.0,2.9562333333333335
Serena,49.0,176530.0,61.0,1,0.0,3.123466666666667
Serena Kaya,4.0,4.0,16.0,1,0.0,2.7333166666666666
Sevdaliza,69.0,916960.0,38.5,2,0.0,3.088408333333333
Seven Kay,5.0,156.0,15.0,1,1.0,3.881283333333333
Shaboozey,75.0,1448613.0,69.0,2,0.5,3.07245
Shaker,46.0,56712.0,52.0,1,1.0,2.9591333333333334
Shakira,85.0,39777995.0,38.604651162790695,43,0.0,3.35255
Shania Twain,70.0,3384370.0,70.5,2,0.0,3.71345
Shanin Blake,40.0,138349.0,0.0,2,0.0,3.384775
Shawn Mendes,81.0,45700057.0,49.41379310344828,29,0.034482758620689655,3.260057471264368
